Original Url,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Transferred (bytes),Word Count,Sentence Count,Average Words Per Sentence,Flesch Reading Ease Score,Readability,Text Ratio,Crawl Depth,Folder Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Expected URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
https://www.californiapsychics.com/psychic-dictionary,https://www.californiapsychics.com/psychic-dictionary,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,209,209,0,,,,,0,0,0,,169,114,0,19.16,0,0,0,0,0,0,,,,,,0.106,,https://help.californiapsychics.com/hc/en-us/sections/4409708186771-Psychic-Dictionary,HTTP Redirect,,1.1,https://www.californiapsychics.com/psychic-dictionary,2025-07-21 15:16:56
https://www.californiapsychics.com/affiliates,https://www.californiapsychics.com/affiliates,text/html; charset=UTF-8,200,OK,Indexable,,Affiliate Marketing Program | California Psychics,49,433,Become an affiliate for the best telephone psychic service.,59,357,,0,BECOME AN AFFILIATE,19,,0,,0,,0,NOODP,,,https://www.californiapsychics.com/affiliates,,,,,,210127,37319,1648,450,3.662222222,65.7968493,Normal,5.2220154,0,0,,20,4,0,0.67,339,172,0,19,11,0,,,,,57d3eccc20386747b22c71d7d6c5e923,2.216,,,,,1.1,https://www.californiapsychics.com/affiliates,2025-07-21 15:16:51
https://www.californiapsychics.com/contact,https://www.californiapsychics.com/contact,text/html; charset=utf-8,200,OK,Indexable,,Contact Us | California Psychics,32,282,Contact information and phone numbers. California Psychics is the best source for accurate psychic readings by phone. Getting a reading is safe and simple. Call now to talk to a live psychic.,191,1168,,0,,0,,0,Need to reach out?,18,Help Center,11,all,,,https://www.californiapsychics.com/contact,,,,,,460634,63651,86,27,3.185185185,100,Very Easy,0.95284015,0,0,,170,61,0,10.25,189,168,0,9,9,0,,,,,3cc87095a625b27c1c42e00e83f56b3c,0.708,,,,,1.1,https://www.californiapsychics.com/contact,2025-07-21 15:17:04
https://www.californiapsychics.com/sitemap,https://www.californiapsychics.com/sitemap,text/html; charset=UTF-8,200,OK,Indexable,,Sitemap | California Psychics,29,259,"Real Psychics screened for accuracy. Returning customers specials and everyday discounts. Call for a Live Psychic Reading by phone. Mediums, Tarot, Astrologers. Free Horoscopes, Love and Career advice.",201,1268,,0,SITE MAP,8,,0,,0,,0,NOODP,,,https://www.californiapsychics.com/sitemap,,,,,,208136,36431,1656,519,3.190751445,70.2083438,Fairly Easy,4.8933277,0,0,,216,123,0,20.67,411,187,0,19,11,0,,,,,9ffd778402a13c0ce7776a80aacc4355,3.09,,,,,1.1,https://www.californiapsychics.com/sitemap,2025-07-21 15:16:39
https://www.californiapsychics.com/how-we-help,https://www.californiapsychics.com/how-we-help,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,175,175,0,,,,,0,0,0,,1,1,0,0.17,0,0,0,0,0,0,,,,,,0.1,,https://www.californiapsychics.com/about/how-we-help,HTTP Redirect,,1.1,https://www.californiapsychics.com/how-we-help,2025-07-21 15:16:57
https://www.californiapsychics.com/most-gifted-psychics,https://www.californiapsychics.com/most-gifted-psychics,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,184,184,0,,,,,0,0,0,,2,2,0,0.34,0,0,0,0,0,0,,,,,,0.102,,https://www.californiapsychics.com/about/most-gifted-psychics,HTTP Redirect,,1.1,https://www.californiapsychics.com/most-gifted-psychics,2025-07-21 15:16:40
https://www.californiapsychics.com/pricing,https://www.californiapsychics.com/pricing,text/html; charset=utf-8,200,OK,Indexable,,California Psychics® Pricing & Specials - Introductory Pricing Offers & Packages for Real Psychic Readings,106,943,California Psychics offers Psychic Reading packages designed to work with your budget and your spiritual needs. Connect with one of our gifted psychics today with our special introductory prices.,195,1208,,0,Get 20 minutes for $20 a $100 value!,36,,0,Talk to one or two psychics. Try us out.,40,The Best Psychics for the Right Price.,38,all,,,https://www.californiapsychics.com/pricing,,,,,,489378,75931,1210,211,5.734597156,80.12727645,Easy,2.2309723,0,0,,1394,594,0,99.83,189,165,0,9,9,0,,,,,7baf988a3ef530e561902322a0245c26,0.49,,,,,1.1,https://www.californiapsychics.com/pricing,2025-07-21 15:16:53
https://www.californiapsychics.com/psychics/testimonials,https://www.californiapsychics.com/psychics/testimonials,text/html; charset=UTF-8,200,OK,Indexable,,Customer Reviews and Testimonials | California Psychics,55,510,"Every day, people from around the world trust California Psychics for the guidance they seek as they make their way towards their full potential. Our customers take the time to let us know just how well a reading went, or that they have formed a special relationship with their favorite psychic.",295,1786,,0,,0,,0,Search testimonials and find the best psychic for you,53,,0,NOODP,,,https://www.californiapsychics.com/psychics/testimonials,,,,,,275447,43652,2249,768,2.928385417,74.46117702,Fairly Easy,5.0885415,0,1,,1737,594,0,99.83,357,189,0,35,18,0,,,,,76de51414c2ac5c3df6b8ba8e8950e9e,1.548,,,,,1.1,https://www.californiapsychics.com/psychics/testimonials,2025-07-21 15:15:40
https://www.californiapsychics.com/articles,https://www.californiapsychics.com/articles,text/html; charset=UTF-8,200,OK,Indexable,,Articles & Tips | California Psychics,37,312,,0,0,,0,How To & Tips,13,,0,,0,,0,noodp,,,https://www.californiapsychics.com/articles,https://www.californiapsychics.com/blog/articles/page/2,,,,,258320,31573,1527,379,4.029023747,84.2390576,Easy,5.1869164,0,0,,146,1,0,0.17,627,217,0,24,12,0,,,,,7fe6d848045a30fe9f5ba76f388964b8,0.334,"Mon, 21 Jul 2025 18:41:58 GMT",,,,1.1,https://www.californiapsychics.com/articles,2025-07-21 15:16:38
https://www.californiapsychics.com/articles/category/love-guide,https://www.californiapsychics.com/articles/category/love-guide,text/html; charset=UTF-8,200,OK,Indexable,,Love Advice by Zodiac Sign | California Psychics,48,426,,0,0,,0,,0,,0,,0,,0,noodp,,,https://www.californiapsychics.com/articles/category/love-guide,,,,,,217042,29859,1271,318,3.996855346,77.97488734,Fairly Easy,5.6198354,0,2,,115,26,0,4.37,534,204,0,24,12,0,,,,,e98c66195886966ecfb0a20b3c71d1f,0.628,"Mon, 21 Jul 2025 19:16:38 GMT",,,,1.1,https://www.californiapsychics.com/articles/category/love-guide,2025-07-21 15:16:37
https://www.californiapsychics.com/articles/category/how-to-tips,https://www.californiapsychics.com/articles/category/how-to-tips,text/html; charset=UTF-8,200,OK,Indexable,,How To & Tips | California Psychics,35,312,,0,0,,0,,0,,0,,0,,0,noodp,,,https://www.californiapsychics.com/articles/category/how-to-tips,,,,,,212631,29920,1227,315,3.895238095,77.53267808,Fairly Easy,5.63026,0,2,,94,12,0,2.02,523,203,0,24,12,0,,,,,89eca62d55a3beb413edbba6fef01060,0.752,"Mon, 21 Jul 2025 19:15:46 GMT",,,,1.1,https://www.californiapsychics.com/articles/category/how-to-tips,2025-07-21 15:15:46
https://www.californiapsychics.com/free-psychic-reading,https://www.californiapsychics.com/free-psychic-reading,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,158,158,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,0.324,,REMOVE,HTTP Redirect,,1.1,https://www.californiapsychics.com/free-psychic-reading,2025-07-21 15:16:29
https://www.californiapsychics.com/sign-in,https://www.californiapsychics.com/sign-in,text/html; charset=UTF-8,200,OK,Indexable,,Sign In | California Psychics,29,244,"Sign in or create an account now to talk to an accurate online psychic. Guaranteed the best psychic reading by phone. Mediums, Tarot readings, Astrology. Free Horoscopes, Psychic Love Readings and Career advice.",211,1326,,0,Sign In | California Psychics,29,,0,,0,,0,NOODP,,,https://www.californiapsychics.com/sign-in,,,,,,86205,16785,646,185,3.491891892,66.96162756,Normal,4.2856646,0,0,,611,589,0,98.99,159,143,0,10,8,0,,,,,8903dea84c3a3ee087b18a22a2ef0a64,0.372,,,,,1.1,https://www.californiapsychics.com/sign-in,2025-07-21 15:16:12
https://www.californiapsychics.com/online-psychic-readings,https://www.californiapsychics.com/online-psychic-readings,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,158,158,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,0.106,,REMOVE,HTTP Redirect,,1.1,https://www.californiapsychics.com/online-psychic-readings,2025-07-21 15:17:02
https://www.californiapsychics.com/psychic-readings/new-psychics,https://www.californiapsychics.com/psychic-readings/new-psychics,text/html; charset=UTF-8,200,OK,Indexable,,Accurate Online Psychic Readings by Phone | California Psychics,63,573,Our passion is to give you the advice you need to make decisions & move forward. Call for an accurate psychic reading online at California Psychics now!,152,938,psychic readings,16,Meet our team of psychics,25,,0,,0,,0,NOODP,,,https://www.californiapsychics.com/psychic-readings/new-psychics,,,,,,118517,24338,1235,325,3.8,73.71468016,Fairly Easy,6.034308,0,1,,121,54,0,9.08,221,154,0,10,7,0,,,,,c76c13b43525bad5a5bd02626d3ceeee,0.318,,,,,1.1,https://www.californiapsychics.com/psychic-readings/new-psychics,2025-07-21 15:16:44
https://www.californiapsychics.com/psychic-readings/vip-exclusive-deals,https://www.californiapsychics.com/psychic-readings/vip-exclusive-deals,text/html; charset=UTF-8,200,OK,Indexable,,Accurate Online Psychic Readings by Phone | California Psychics,63,573,Our passion is to give you the advice you need to make decisions & move forward. Call for an accurate psychic reading online at California Psychics now!,152,938,psychic readings,16,Meet our team of psychics,25,,0,,0,,0,NOODP,,,https://www.californiapsychics.com/psychic-readings/vip-exclusive-deals,,,,,,118524,24341,1235,325,3.8,73.71468016,Fairly Easy,6.0339513,0,1,,123,54,0,9.08,221,154,0,10,7,0,,,,,2f387ea18c384a331e9d719d4b8c1540,0.413,,,,,1.1,https://www.californiapsychics.com/psychic-readings/vip-exclusive-deals,2025-07-21 15:16:06
https://www.californiapsychics.com/about/psychic-readings,https://www.californiapsychics.com/about/psychic-readings,text/html; charset=UTF-8,200,OK,Indexable,,"Psychic Tools, Abilities, and Topics | CALIFORNIA PSYCHICS",58,534,"Learn about different psychic abilities, reading topics, and tools used during readings to connect with Spirit and make predictions. Which is best for you?",155,935,,0,About Psychic Readings,22,,0,,0,,0,NOODP,,,https://www.californiapsychics.com/about/psychic-readings,,,,,,236760,41630,2025,560,3.616071429,63.58513194,Normal,5.476964,0,1,,187,114,0,19.16,437,180,0,19,11,0,,,,,a36f36df26c47b89cab7214b32dc8653,0.479,,,,,1.1,https://www.californiapsychics.com/about/psychic-readings,2025-07-21 15:17:09
https://www.californiapsychics.com/psychics/relationship-love-psychics,https://www.californiapsychics.com/psychics/relationship-love-psychics,text/html; charset=utf-8,200,OK,Indexable,,Best Love & Relationship Psychic Readings Online | California Psychics,70,626,Questions about love? Get relationship advice from trusted psychics online and by phone with accurate psychic readings from California Psychics.,144,900,,0,Love & Relationship Psychics,28,,0,Find the best Psychic for you,29,Love and clarity go hand in hand,32,all,,,https://www.californiapsychics.com/psychics/relationship-love-psychics,,,,,,524633,76635,450,80,5.625,78.737625,Fairly Easy,1.238615,0,1,,1337,594,0,99.83,189,166,0,9,9,0,,,,,d7ae3156266e6efcfc037e14c4c9b3ad,0.147,,,,,1.1,https://www.californiapsychics.com/psychics/relationship-love-psychics,2025-07-21 15:16:58
https://www.californiapsychics.com/psychics/career-advice-psychics,https://www.californiapsychics.com/psychics/career-advice-psychics,text/html; charset=utf-8,200,OK,Indexable,,Career Advice Psychic Readings | California Psychics,52,469,"Stuck on a job decision? Get career advice from trusted psychics online and by phone, with readings from California Psychics.",125,771,,0,Career Advice Psychics,22,,0,Find the best Psychic for you,29,Our Career Psychics work to help you,36,all,,,https://www.californiapsychics.com/psychics/career-advice-psychics,,,,,,523388,76189,447,75,5.96,80.4151302,Easy,1.2293217,0,1,,696,594,0,99.83,189,166,0,9,9,0,,,,,9a6e4ea64a0b307798ad8b6591721c42,1.013,,,,,1.1,https://www.californiapsychics.com/psychics/career-advice-psychics,2025-07-21 15:17:10
https://www.californiapsychics.com/psychics/destiny-life-path-psychics,https://www.californiapsychics.com/psychics/destiny-life-path-psychics,text/html; charset=utf-8,200,OK,Indexable,,Life Path Psychic Readings | California Psychics,48,425,"Feeling stuck? Get answers to life advice questions with trusted Life Path & Destiny Psychics, online and by phone with readings from California Psychics.",154,944,,0,Life Path & Destiny Psychics,28,,0,Find the best Psychic for you,29,Navigating your life path,25,all,,,https://www.californiapsychics.com/psychics/destiny-life-path-psychics,,,,,,526177,76919,521,83,6.277108434,73.15778484,Fairly Easy,1.3222191,0,1,,692,594,0,99.83,189,166,0,9,9,0,,,,,c319b727b2282c6fb5d3e9ccfdbec1d1,0.153,,,,,1.1,https://www.californiapsychics.com/psychics/destiny-life-path-psychics,2025-07-21 15:16:19
https://www.californiapsychics.com/psychics/money-finance-psychics,https://www.californiapsychics.com/psychics/money-finance-psychics,text/html; charset=utf-8,200,OK,Indexable,,Money & Financial Psychic Readings | California Psychics,56,505,Having financial concerns? Get money advice from trusted Finance & Money Psychics online and by phone with California Psychics.,127,810,,0,Money & Finance Psychics,24,,0,Find the best Psychic for you,29,Receiving intuitive insight on money,36,all,,,https://www.californiapsychics.com/psychics/money-finance-psychics,,,,,,523755,76129,469,78,6.012820513,66.88721106,Normal,1.286437,0,1,,690,594,0,99.83,189,166,0,9,9,0,,,,,cc0861dc091a047e53ff5337b3119c03,0.171,,,,,1.1,https://www.californiapsychics.com/psychics/money-finance-psychics,2025-07-21 15:15:52
https://www.californiapsychics.com/psychics/pet-psychics,https://www.californiapsychics.com/psychics/pet-psychics,text/html; charset=utf-8,200,OK,Indexable,,"Pet Psychic Readings for Dogs, Cat, and More | California Psychics",66,588,"Want to know what your pet is thinking? Get insights into the mind of your cat or dog with a Pet Psychic reading, online or by phone, from from California Psychics.",164,1001,,0,Pet Psychics,12,,0,Find the best Psychic for you,29,Understanding your animal friends,33,all,,,https://www.californiapsychics.com/psychics/pet-psychics,,,,,,523211,76197,482,78,6.179487179,80.15701138,Easy,1.2578664,0,1,,689,594,0,99.83,189,166,0,9,9,0,,,,,ce6d569ba9786ea4350e57b74533d348,0.463,,,,,1.1,https://www.californiapsychics.com/psychics/pet-psychics,2025-07-21 15:15:49
https://www.californiapsychics.com/psychics/past-life-psychics,https://www.californiapsychics.com/psychics/past-life-psychics,text/html; charset=utf-8,200,OK,Indexable,,Past Life Psychic Readings Online | California Psychics,55,486,Wondering about your previous lives? Learn about your soul from trusted Past Life psychics online and by phone with accurate psychic readings from California Psychics.,167,1046,,0,Past Life Psychics,18,,0,Find the best Psychic for you,29,Gaining insight into your history with Past Life Readings,57,all,,,https://www.californiapsychics.com/psychics/past-life-psychics,,,,,,524902,76851,526,84,6.261904762,75.67004119,Fairly Easy,1.3265659,0,1,,694,594,0,99.83,189,166,0,9,9,0,,,,,3c8cdb2258a5c93b45963e4a3ad38b08,0.466,,,,,1.1,https://www.californiapsychics.com/psychics/past-life-psychics,2025-07-21 15:17:11
https://www.californiapsychics.com/psychics/deceased-loved-ones-psychics,https://www.californiapsychics.com/psychics/deceased-loved-ones-psychics,text/html; charset=utf-8,200,OK,Indexable,,Talk to Deceased Loved Ones with a Psychic Medium Reading | California Psychics,79,735,Want to connect with passed friends & family? Our psychic mediums specialize in connecting with dead love ones. Get a reading today with California Psychics.,157,980,,0,Deceased Loved Ones Psychics,28,,0,Find the best Psychic for you,29,Why get a Deceased Loved Ones Reading,37,all,,,https://www.californiapsychics.com/psychics/deceased-loved-ones-psychics,,,,,,526710,76971,572,84,6.80952381,80.12263403,Easy,1.3621659,0,1,,686,594,0,99.83,189,166,0,9,9,0,,,,,702e0ea54f926df35467db3879e9c0e5,0.471,,,,,1.1,https://www.californiapsychics.com/psychics/deceased-loved-ones-psychics,2025-07-21 15:15:55
https://www.californiapsychics.com/psychics/lost-objects-psychics,https://www.californiapsychics.com/psychics/lost-objects-psychics,text/html; charset=utf-8,200,OK,Indexable,,Lost Object Psychic Readings to Find Missing Items | California Psychics,72,642,Need help finding a lost item? These California Psychics specialize is finding missing objects. Get a reading today to find what you've lost.,141,842,,0,Lost Objects Psychics,21,,0,Find the best Psychic for you,29,Intuitive support for finding what’s lost,41,all,,,https://www.californiapsychics.com/psychics/lost-objects-psychics,,,,,,524458,76415,540,83,6.506024096,79.91138554,Fairly Easy,1.334422,0,1,,688,594,0,99.83,189,166,0,9,9,0,,,,,5c4da2cf5d6020030bc4fd440f99a0f3,0.152,,,,,1.1,https://www.californiapsychics.com/psychics/lost-objects-psychics,2025-07-21 15:16:39
https://www.californiapsychics.com/psychics/missing-persons-psychics,https://www.californiapsychics.com/psychics/missing-persons-psychics,text/html; charset=utf-8,200,OK,Indexable,,Missing Person Psychic Readings | California Psychics,53,481,Need help finding someone who is lost? Trusted Missing Person psychics are available for readings online and by phone with California Psychics.,143,890,,0,Missing Persons Psychics,24,,0,Find the best Psychic for you,29,Why we offer Missing Persons Readings,37,all,,,https://www.californiapsychics.com/psychics/missing-persons-psychics,,,,,,524277,75808,424,71,5.971830986,68.4863274,Normal,1.2422597,0,1,,686,594,0,99.83,188,165,0,9,9,0,,,,,483fbe855c3dbc85c130828a564a9135,0.95,,,,,1.1,https://www.californiapsychics.com/psychics/missing-persons-psychics,2025-07-21 15:16:16
https://www.californiapsychics.com/psychics/inspirational-psychics,https://www.californiapsychics.com/psychics/inspirational-psychics,text/html; charset=utf-8,200,OK,Indexable,,Inspirational Psychic Readings | California Psychics,52,454,Get inspirational & motivational advice today from the best & most trusted psychics online and by phone with accurate psychic readings from California Psychics.,160,995,,0,Inspirational Psychics,22,,0,Find the best Psychic for you,29,What sets Inspirational Psychics apart,38,all,,,https://www.californiapsychics.com/psychics/inspirational-psychics,,,,,,524096,76241,470,74,6.351351351,64.48837838,Normal,1.2890676,0,1,,746,594,0,99.83,189,166,0,9,9,0,,,,,179ac19bf709a0f9443a65bf93622e14,0.46,,,,,1.1,https://www.californiapsychics.com/psychics/inspirational-psychics,2025-07-21 15:16:04
https://www.californiapsychics.com/psychics/compassionate-psychics,https://www.californiapsychics.com/psychics/compassionate-psychics,text/html; charset=utf-8,200,OK,Indexable,,Compassionate Psychic Readings | California Psychics,52,484,"Get spiritual advice today! Compassionate psychic readings from trusted psychics online and by phone, at California Psychics.",125,778,,0,Compassionate Psychics,22,,0,Find the best Psychic for you,29,Why our Compassionate Psychics stand out,40,all,,,https://www.californiapsychics.com/psychics/compassionate-psychics,,,,,,525022,76378,538,84,6.404761905,68.40219641,Normal,1.3748776,0,1,,693,594,0,99.83,189,166,0,9,9,0,,,,,7e83680b2bf131a305c84298d37c9f1b,0.157,,,,,1.1,https://www.californiapsychics.com/psychics/compassionate-psychics,2025-07-21 15:16:53
https://www.californiapsychics.com/psychics/straightforward-psychics,https://www.californiapsychics.com/psychics/straightforward-psychics,text/html; charset=utf-8,200,OK,Indexable,,Straightforward Readings with Trusted Psychics | California Psychics,68,611,Get clear & straightforward answers from real & trusted psychics available online and by phone with California Psychics.,120,741,,0,Straightforward Psychics,24,,0,Find the best Psychic for you,29,Understanding Straightforward Readings,38,all,,,https://www.californiapsychics.com/psychics/straightforward-psychics,,,,,,523987,75959,473,76,6.223684211,79.60971528,Fairly Easy,1.2826853,0,1,,693,594,0,99.83,189,166,0,9,9,0,,,,,3428d3ad452561bb4bdf6173bed99320,0.367,,,,,1.1,https://www.californiapsychics.com/psychics/straightforward-psychics,2025-07-21 15:16:50
https://www.californiapsychics.com/psychics/empath-psychics,https://www.californiapsychics.com/psychics/empath-psychics,text/html; charset=utf-8,200,OK,Indexable,,Empath Psychic Readings | California Psychics,45,413,"Empath Psychics have the profound ability to sense and understand the emotions of others. During readings, they can tap into people’s feelings, offering clarity and guidance on personal challenges, conflicts, and more.",218,1340,,0,Empath Psychics,15,,0,Find the best Psychic for you,29,Real readings with Psychic Empaths,34,all,,,https://www.californiapsychics.com/psychics/empath-psychics,,,,,,523521,76343,493,80,6.1625,66.55856149,Normal,1.3203206,0,1,,804,594,0,99.83,189,166,0,9,9,0,,,,,b0a5602178a9b19daf42ff8e8dcafc51,0.152,,,,,1.1,https://www.californiapsychics.com/psychics/empath-psychics,2025-07-21 15:15:46
